condition,maximum_budget,target_coverage,metric,estimate,ci_lower,ci_upper,confidence,resamples,group_count,row_count
random,1,0.95,empirical_coverage,0.9470833333333334,0.9374974087893864,0.9563246091785009,0.95,2000,1048,2400
random,1,0.95,average_set_size,4.492083333333333,4.446249729664403,4.534893276386123,0.95,2000,1048,2400
random,1,0.95,mean_acquisition_cost,1.0,1.0,1.0,0.95,2000,1048,2400
random,2,0.9,source_bit_macro_f1,0.7002023149453208,0.6832656080524933,0.716473826223979,0.95,2000,1048,2400
random,2,0.9,six_way_macro_f1,0.39994682414860144,0.3786862640779897,0.4199184742768546,0.95,2000,1048,2400
random,2,0.9,empirical_coverage,0.94125,0.9310638121156428,0.9507042253521126,0.95,2000,1048,2400
random,2,0.9,average_set_size,4.05375,3.9917458501462058,4.11481823560621,0.95,2000,1048,2400
random,2,0.9,mean_acquisition_cost,2.0,2.0,2.0,0.95,2000,1048,2400
random,2,0.95,source_bit_macro_f1,0.7002023149453208,0.6832656080524933,0.716473826223979,0.95,2000,1048,2400
random,2,0.95,six_way_macro_f1,0.39994682414860144,0.3786862640779897,0.4199184742768546,0.95,2000,1048,2400
random,2,0.95,empirical_coverage,0.9858333333333333,0.9805941490196614,0.9904330096295764,0.95,2000,1048,2400
random,2,0.95,average_set_size,5.207083333333333,5.164731692904759,5.2514107893486095,0.95,2000,1048,2400
random,2,0.95,mean_acquisition_cost,2.0,2.0,2.0,0.95,2000,1048,2400
random,3,0.9,source_bit_macro_f1,0.7710920119470642,0.7552712974039082,0.7863345241139564,0.95,2000,1048,2400
random,3,0.9,six_way_macro_f1,0.48639063202092964,0.4664922674406419,0.5060514810786462,0.95,2000,1048,2400
random,3,0.9,empirical_coverage,0.9641666666666666,0.9563781133585788,0.9714409879134965,0.95,2000,1048,2400
random,3,0.9,average_set_size,3.8775,3.8118231355631846,3.9392910886519044,0.95,2000,1048,2400
random,3,0.9,mean_acquisition_cost,3.0,3.0,3.0,0.95,2000,1048,2400
random,3,0.95,source_bit_macro_f1,0.7710920119470642,0.7552712974039082,0.7863345241139564,0.95,2000,1048,2400
random,3,0.95,six_way_macro_f1,0.48639063202092964,0.4664922674406419,0.5060514810786462,0.95,2000,1048,2400
random,3,0.95,empirical_coverage,0.9908333333333333,0.9866105983193513,0.9945470941369398,0.95,2000,1048,2400
random,3,0.95,average_set_size,4.989583333333333,4.932801169937637,5.042955699412587,0.95,2000,1048,2400
random,3,0.95,mean_acquisition_cost,3.0,3.0,3.0,0.95,2000,1048,2400
random,4,0.9,source_bit_macro_f1,0.8447447966168024,0.8315650199974538,0.8577427913875698,0.95,2000,1048,2400
random,4,0.9,six_way_macro_f1,0.5743964801979201,0.5542941026432642,0.5936385011720327,0.95,2000,1048,2400
random,4,0.9,empirical_coverage,0.9795833333333334,0.9738583783653382,0.9849636581044618,0.95,2000,1048,2400
random,4,0.9,average_set_size,4.2725,4.198907192211055,4.34456529118027,0.95,2000,1048,2400
random,4,0.9,mean_acquisition_cost,4.0,4.0,4.0,0.95,2000,1048,2400
random,4,0.95,source_bit_macro_f1,0.8447447966168024,0.8315650199974538,0.8577427913875698,0.95,2000,1048,2400
random,4,0.95,six_way_macro_f1,0.5743964801979201,0.5542941026432642,0.5936385011720327,0.95,2000,1048,2400
random,4,0.95,empirical_coverage,0.9933333333333333,0.9897372742200329,0.996595889296625,0.95,2000,1048,2400
random,4,0.95,average_set_size,4.839166666666666,4.7695568343616515,4.9000867694548695,0.95,2000,1048,2400
random,4,0.95,mean_acquisition_cost,4.0,4.0,4.0,0.95,2000,1048,2400
random,7,0.9,source_bit_macro_f1,0.9945310972449599,0.9920802884126384,0.9966753989779944,0.95,2000,1048,2400
random,7,0.9,six_way_macro_f1,0.7697286824384438,0.7573132627672257,0.7812631955653211,0.95,2000,1048,2400
random,7,0.9,empirical_coverage,0.99875,0.9971167901457942,1.0,0.95,2000,1048,2400
random,7,0.9,average_set_size,4.515416666666667,4.441157475490196,4.590373477809399,0.95,2000,1048,2400
random,7,0.9,mean_acquisition_cost,6.0,6.0,6.0,0.95,2000,1048,2400
random,7,0.95,source_bit_macro_f1,0.9945310972449599,0.9920802884126384,0.9966753989779944,0.95,2000,1048,2400
random,7,0.95,six_way_macro_f1,0.7697286824384438,0.7573132627672257,0.7812631955653211,0.95,2000,1048,2400
random,7,0.95,empirical_coverage,0.99875,0.9971167901457942,1.0,0.95,2000,1048,2400
random,7,0.95,average_set_size,4.515416666666667,4.441157475490196,4.590373477809399,0.95,2000,1048,2400
random,7,0.95,mean_acquisition_cost,6.0,6.0,6.0,0.95,2000,1048,2400
relation_first,1,0.9,source_bit_macro_f1,0.6610558756594717,0.647263064604765,0.6741831839632801,0.95,2000,1048,2400
relation_first,1,0.9,six_way_macro_f1,0.28114625553069034,0.26106475596089435,0.2995199908657335,0.95,2000,1048,2400
relation_first,1,0.9,empirical_coverage,0.9866666666666667,0.9816964087631725,0.9909854391576702,0.95,2000,1048,2400
relation_first,1,0.9,average_set_size,4.55125,4.505393967416901,4.596570293786106,0.95,2000,1048,2400
relation_first,1,0.9,mean_acquisition_cost,1.0,1.0,1.0,0.95,2000,1048,2400
relation_first,1,0.95,source_bit_macro_f1,0.6610558756594717,0.647263064604765,0.6741831839632801,0.95,2000,1048,2400
relation_first,1,0.95,six_way_macro_f1,0.28114625553069034,0.26106475596089435,0.2995199908657335,0.95,2000,1048,2400
relation_first,1,0.95,empirical_coverage,0.9979166666666667,0.9958471760797342,0.9995836802664446,0.95,2000,1048,2400
relation_first,1,0.95,average_set_size,4.6225,4.5824285834883405,4.660418855042017,0.95,2000,1048,2400
relation_first,1,0.95,mean_acquisition_cost,1.0,1.0,1.0,0.95,2000,1048,2400
relation_first,2,0.9,source_bit_macro_f1,0.8415138169558946,0.8305695212194536,0.8516721375860243,0.95,2000,1048,2400
relation_first,2,0.9,six_way_macro_f1,0.4848169843956837,0.46518974030095295,0.5034484101838028,0.95,2000,1048,2400
relation_first,2,0.9,empirical_coverage,0.9941666666666666,0.9909465020576131,0.9970931437772378,0.95,2000,1048,2400
relation_first,2,0.9,average_set_size,3.83125,3.774977795594646,3.8876507866787247,0.95,2000,1048,2400
relation_first,2,0.9,mean_acquisition_cost,2.0,2.0,2.0,0.95,2000,1048,2400
relation_first,2,0.95,source_bit_macro_f1,0.8415138169558946,0.8305695212194536,0.8516721375860243,0.95,2000,1048,2400
relation_first,2,0.95,six_way_macro_f1,0.4848169843956837,0.46518974030095295,0.5034484101838028,0.95,2000,1048,2400
relation_first,2,0.95,empirical_coverage,0.9991666666666666,0.997893850042123,1.0,0.95,2000,1048,2400
relation_first,2,0.95,average_set_size,5.187083333333334,5.141991466689333,5.2322664442077125,0.95,2000,1048,2400
relation_first,2,0.95,mean_acquisition_cost,2.0,2.0,2.0,0.95,2000,1048,2400
relation_first,3,0.9,source_bit_macro_f1,0.9348807034078676,0.9271396151938998,0.9427751992069204,0.95,2000,1048,2400
relation_first,3,0.9,six_way_macro_f1,0.6670449993609356,0.6486449887296755,0.6835713151346254,0.95,2000,1048,2400
relation_first,3,0.9,empirical_coverage,0.9816666666666667,0.97624704218107,0.9866558242980261,0.95,2000,1048,2400
relation_first,3,0.9,average_set_size,3.4483333333333333,3.3861143899889323,3.507008729146867,0.95,2000,1048,2400
relation_first,3,0.9,mean_acquisition_cost,3.0,3.0,3.0,0.95,2000,1048,2400
relation_first,3,0.95,source_bit_macro_f1,0.9348807034078676,0.9271396151938998,0.9427751992069204,0.95,2000,1048,2400
relation_first,3,0.95,six_way_macro_f1,0.6670449993609356,0.6486449887296755,0.6835713151346254,0.95,2000,1048,2400
relation_first,3,0.95,empirical_coverage,0.9995833333333334,0.9987298899237934,1.0,0.95,2000,1048,2400
relation_first,3,0.95,average_set_size,4.835,4.775580791940326,4.897035628594616,0.95,2000,1048,2400
relation_first,3,0.95,mean_acquisition_cost,3.0,3.0,3.0,0.95,2000,1048,2400
relation_first,4,0.9,source_bit_macro_f1,0.9668596563694608,0.9611439531275455,0.9722190793508991,0.95,2000,1048,2400
relation_first,4,0.9,six_way_macro_f1,0.7330634300240249,0.7169692606603291,0.7466372447944513,0.95,2000,1048,2400
relation_first,4,0.9,empirical_coverage,0.97875,0.9730063729200836,0.9842845326716294,0.95,2000,1048,2400
relation_first,4,0.9,average_set_size,4.044583333333334,3.9667612333711224,4.115029387069689,0.95,2000,1048,2400
relation_first,4,0.9,mean_acquisition_cost,4.0,4.0,4.0,0.95,2000,1048,2400
relation_first,4,0.95,source_bit_macro_f1,0.9668596563694608,0.9611439531275455,0.9722190793508991,0.95,2000,1048,2400
relation_first,4,0.95,six_way_macro_f1,0.7330634300240249,0.7169692606603291,0.7466372447944513,0.95,2000,1048,2400
relation_first,4,0.95,empirical_coverage,0.99875,0.9971119721657596,1.0,0.95,2000,1048,2400
relation_first,4,0.95,average_set_size,4.598333333333334,4.5307313328249625,4.664887752427911,0.95,2000,1048,2400
relation_first,4,0.95,mean_acquisition_cost,4.0,4.0,4.0,0.95,2000,1048,2400
relation_first,7,0.9,source_bit_macro_f1,0.9945310972449599,0.9920802884126384,0.9966753989779944,0.95,2000,1048,2400
relation_first,7,0.9,six_way_macro_f1,0.7697286824384438,0.7573132627672257,0.7812631955653211,0.95,2000,1048,2400
relation_first,7,0.9,empirical_coverage,0.99875,0.9971167901457942,1.0,0.95,2000,1048,2400
relation_first,7,0.9,average_set_size,4.515416666666667,4.441157475490196,4.590373477809399,0.95,2000,1048,2400
relation_first,7,0.9,mean_acquisition_cost,6.0,6.0,6.0,0.95,2000,1048,2400
relation_first,7,0.95,source_bit_macro_f1,0.9945310972449599,0.9920802884126384,0.9966753989779944,0.95,2000,1048,2400
relation_first,7,0.95,six_way_macro_f1,0.7697286824384438,0.7573132627672257,0.7812631955653211,0.95,2000,1048,2400
relation_first,7,0.95,empirical_coverage,0.99875,0.9971167901457942,1.0,0.95,2000,1048,2400
relation_first,7,0.95,average_set_size,4.515416666666667,4.441157475490196,4.590373477809399,0.95,2000,1048,2400
relation_first,7,0.95,mean_acquisition_cost,6.0,6.0,6.0,0.95,2000,1048,2400
scalar_confidence,1,0.9,source_bit_macro_f1,0.5269192708991529,0.5076474534681034,0.5452268128639802,0.95,2000,1048,2400
scalar_confidence,1,0.9,six_way_macro_f1,0.21433429904104986,0.20226429530373663,0.22660575086907614,0.95,2000,1048,2400
scalar_confidence,1,0.9,empirical_coverage,0.8666666666666667,0.8527934172466578,0.8800508631697854,0.95,2000,1048,2400
scalar_confidence,1,0.9,average_set_size,3.8029166666666665,3.767275835144295,3.83817856362899,0.95,2000,1048,2400
scalar_confidence,1,0.9,mean_acquisition_cost,0.0,0.0,0.0,0.95,2000,1048,2400
scalar_confidence,1,0.95,source_bit_macro_f1,0.5269192708991529,0.5076474534681034,0.5452268128639802,0.95,2000,1048,2400
scalar_confidence,1,0.95,six_way_macro_f1,0.21433429904104986,0.20226429530373663,0.22660575086907614,0.95,2000,1048,2400
scalar_confidence,1,0.95,empirical_coverage,0.9391666666666667,0.9291570175993488,0.9489810836615349,0.95,2000,1048,2400
scalar_confidence,1,0.95,average_set_size,5.317083333333334,5.2984946660312335,5.335797625236197,0.95,2000,1048,2400
scalar_confidence,1,0.95,mean_acquisition_cost,0.0,0.0,0.0,0.95,2000,1048,2400
scalar_confidence,2,0.9,source_bit_macro_f1,0.5269192708991529,0.5076474534681034,0.5452268128639802,0.95,2000,1048,2400
scalar_confidence,2,0.9,six_way_macro_f1,0.21433429904104986,0.20226429530373663,0.22660575086907614,0.95,2000,1048,2400
scalar_confidence,2,0.9,empirical_coverage,0.8666666666666667,0.8527934172466578,0.8800508631697854,0.95,2000,1048,2400
scalar_confidence,2,0.9,average_set_size,3.8029166666666665,3.767275835144295,3.83817856362899,0.95,2000,1048,2400
scalar_confidence,2,0.9,mean_acquisition_cost,0.0,0.0,0.0,0.95,2000,1048,2400
scalar_confidence,2,0.95,source_bit_macro_f1,0.5269192708991529,0.5076474534681034,0.5452268128639802,0.95,2000,1048,2400
scalar_confidence,2,0.95,six_way_macro_f1,0.21433429904104986,0.20226429530373663,0.22660575086907614,0.95,2000,1048,2400
scalar_confidence,2,0.95,empirical_coverage,0.9391666666666667,0.9291570175993488,0.9489810836615349,0.95,2000,1048,2400
scalar_confidence,2,0.95,average_set_size,5.317083333333334,5.2984946660312335,5.335797625236197,0.95,2000,1048,2400
scalar_confidence,2,0.95,mean_acquisition_cost,0.0,0.0,0.0,0.95,2000,1048,2400
scalar_confidence,3,0.9,source_bit_macro_f1,0.5269192708991529,0.5076474534681034,0.5452268128639802,0.95,2000,1048,2400
scalar_confidence,3,0.9,six_way_macro_f1,0.21433429904104986,0.20226429530373663,0.22660575086907614,0.95,2000,1048,2400
scalar_confidence,3,0.9,empirical_coverage,0.8666666666666667,0.8527934172466578,0.8800508631697854,0.95,2000,1048,2400
scalar_confidence,3,0.9,average_set_size,3.8029166666666665,3.767275835144295,3.83817856362899,0.95,2000,1048,2400
scalar_confidence,3,0.9,mean_acquisition_cost,0.0,0.0,0.0,0.95,2000,1048,2400
scalar_confidence,3,0.95,source_bit_macro_f1,0.5269192708991529,0.5076474534681034,0.5452268128639802,0.95,2000,1048,2400
scalar_confidence,3,0.95,six_way_macro_f1,0.21433429904104986,0.20226429530373663,0.22660575086907614,0.95,2000,1048,2400
scalar_confidence,3,0.95,empirical_coverage,0.9391666666666667,0.9291570175993488,0.9489810836615349,0.95,2000,1048,2400
scalar_confidence,3,0.95,average_set_size,5.317083333333334,5.2984946660312335,5.335797625236197,0.95,2000,1048,2400
scalar_confidence,3,0.95,mean_acquisition_cost,0.0,0.0,0.0,0.95,2000,1048,2400
scalar_confidence,4,0.9,source_bit_macro_f1,0.5269192708991529,0.5076474534681034,0.5452268128639802,0.95,2000,1048,2400
scalar_confidence,4,0.9,six_way_macro_f1,0.21433429904104986,0.20226429530373663,0.22660575086907614,0.95,2000,1048,2400
scalar_confidence,4,0.9,empirical_coverage,0.8666666666666667,0.8527934172466578,0.8800508631697854,0.95,2000,1048,2400
scalar_confidence,4,0.9,average_set_size,3.8029166666666665,3.767275835144295,3.83817856362899,0.95,2000,1048,2400
scalar_confidence,4,0.9,mean_acquisition_cost,0.0,0.0,0.0,0.95,2000,1048,2400
scalar_confidence,4,0.95,source_bit_macro_f1,0.5269192708991529,0.5076474534681034,0.5452268128639802,0.95,2000,1048,2400
scalar_confidence,4,0.95,six_way_macro_f1,0.21433429904104986,0.20226429530373663,0.22660575086907614,0.95,2000,1048,2400
scalar_confidence,4,0.95,empirical_coverage,0.9391666666666667,0.9291570175993488,0.9489810836615349,0.95,2000,1048,2400
scalar_confidence,4,0.95,average_set_size,5.317083333333334,5.2984946660312335,5.335797625236197,0.95,2000,1048,2400
scalar_confidence,4,0.95,mean_acquisition_cost,0.0,0.0,0.0,0.95,2000,1048,2400
scalar_confidence,7,0.9,source_bit_macro_f1,0.5269192708991529,0.5076474534681034,0.5452268128639802,0.95,2000,1048,2400
scalar_confidence,7,0.9,six_way_macro_f1,0.21433429904104986,0.20226429530373663,0.22660575086907614,0.95,2000,1048,2400
scalar_confidence,7,0.9,empirical_coverage,0.8666666666666667,0.8527934172466578,0.8800508631697854,0.95,2000,1048,2400
scalar_confidence,7,0.9,average_set_size,3.8029166666666665,3.767275835144295,3.83817856362899,0.95,2000,1048,2400
scalar_confidence,7,0.9,mean_acquisition_cost,0.0,0.0,0.0,0.95,2000,1048,2400
scalar_confidence,7,0.95,source_bit_macro_f1,0.5269192708991529,0.5076474534681034,0.5452268128639802,0.95,2000,1048,2400
scalar_confidence,7,0.95,six_way_macro_f1,0.21433429904104986,0.20226429530373663,0.22660575086907614,0.95,2000,1048,2400
scalar_confidence,7,0.95,empirical_coverage,0.9391666666666667,0.9291570175993488,0.9489810836615349,0.95,2000,1048,2400
scalar_confidence,7,0.95,average_set_size,5.317083333333334,5.2984946660312335,5.335797625236197,0.95,2000,1048,2400
scalar_confidence,7,0.95,mean_acquisition_cost,0.0,0.0,0.0,0.95,2000,1048,2400
uncertainty_greedy,1,0.9,source_bit_macro_f1,0.6772833032432163,0.6609132357004821,0.6933625873663514,0.95,2000,1048,2400
uncertainty_greedy,1,0.9,six_way_macro_f1,0.3868392522341584,0.3699014043554926,0.40330177720569305,0.95,2000,1048,2400
uncertainty_greedy,1,0.9,empirical_coverage,0.9704166666666667,0.9633218912178216,0.9771033663412936,0.95,2000,1048,2400
uncertainty_greedy,1,0.9,average_set_size,3.984166666666667,3.9242225670212476,4.039136362586589,0.95,2000,1048,2400
uncertainty_greedy,1,0.9,mean_acquisition_cost,1.0,1.0,1.0,0.95,2000,1048,2400
uncertainty_greedy,1,0.95,source_bit_macro_f1,0.6772833032432163,0.6609132357004821,0.6933625873663514,0.95,2000,1048,2400
uncertainty_greedy,1,0.95,six_way_macro_f1,0.3868392522341584,0.3699014043554926,0.40330177720569305,0.95,2000,1048,2400
uncertainty_greedy,1,0.95,empirical_coverage,0.995,0.9920030298771867,0.9975166076446518,0.95,2000,1048,2400
uncertainty_greedy,1,0.95,average_set_size,4.3,4.254204085734568,4.342926459891936,0.95,2000,1048,2400
uncertainty_greedy,1,0.95,mean_acquisition_cost,1.0,1.0,1.0,0.95,2000,1048,2400
uncertainty_greedy,2,0.9,source_bit_macro_f1,0.8195937982693037,0.8063558260684758,0.832465637810939,0.95,2000,1048,2400
uncertainty_greedy,2,0.9,six_way_macro_f1,0.5149573367329132,0.49407754155286854,0.5337884108713526,0.95,2000,1048,2400
uncertainty_greedy,2,0.9,empirical_coverage,0.9729166666666667,0.9660798820260242,0.9790637413746309,0.95,2000,1048,2400
uncertainty_greedy,2,0.9,average_set_size,3.71375,3.6512699013609793,3.7735603607058,0.95,2000,1048,2400
uncertainty_greedy,2,0.9,mean_acquisition_cost,1.99375,1.9904006677796326,1.9966556579806924,0.95,2000,1048,2400
uncertainty_greedy,2,0.95,source_bit_macro_f1,0.8195937982693037,0.8063558260684758,0.832465637810939,0.95,2000,1048,2400
uncertainty_greedy,2,0.95,six_way_macro_f1,0.5149573367329132,0.49407754155286854,0.5337884108713526,0.95,2000,1048,2400
uncertainty_greedy,2,0.95,empirical_coverage,0.99875,0.9971049855800043,1.0,0.95,2000,1048,2400
uncertainty_greedy,2,0.95,average_set_size,5.144166666666667,5.095425311203319,5.1867724473787975,0.95,2000,1048,2400
uncertainty_greedy,2,0.95,mean_acquisition_cost,1.99375,1.9904006677796326,1.9966556579806924,0.95,2000,1048,2400
uncertainty_greedy,3,0.9,source_bit_macro_f1,0.9148340381577801,0.9046962843483481,0.9242140213516834,0.95,2000,1048,2400
uncertainty_greedy,3,0.9,six_way_macro_f1,0.6537223092461116,0.635458745838045,0.6699441279899833,0.95,2000,1048,2400
uncertainty_greedy,3,0.9,empirical_coverage,0.98,0.9742830690699936,0.9852345432745869,0.95,2000,1048,2400
uncertainty_greedy,3,0.9,average_set_size,3.497916666666667,3.431972224574477,3.5596271199369425,0.95,2000,1048,2400
uncertainty_greedy,3,0.9,mean_acquisition_cost,2.9570833333333333,2.946664844407065,2.9668606692747055,0.95,2000,1048,2400
uncertainty_greedy,3,0.95,source_bit_macro_f1,0.9148340381577801,0.9046962843483481,0.9242140213516834,0.95,2000,1048,2400
uncertainty_greedy,3,0.95,six_way_macro_f1,0.6537223092461116,0.635458745838045,0.6699441279899833,0.95,2000,1048,2400
uncertainty_greedy,3,0.95,empirical_coverage,0.99875,0.9971073182912813,1.0,0.95,2000,1048,2400
uncertainty_greedy,3,0.95,average_set_size,4.884166666666666,4.824209980249506,4.9439341383114845,0.95,2000,1048,2400
uncertainty_greedy,3,0.95,mean_acquisition_cost,2.9570833333333333,2.946664844407065,2.9668606692747055,0.95,2000,1048,2400
uncertainty_greedy,4,0.9,source_bit_macro_f1,0.9612168462890773,0.9546744614407807,0.9668317706878249,0.95,2000,1048,2400
uncertainty_greedy,4,0.9,six_way_macro_f1,0.7336431721141743,0.7183714572036436,0.7466860509144652,0.95,2000,1048,2400
uncertainty_greedy,4,0.9,empirical_coverage,0.9804166666666667,0.9745974368473046,0.9857502095557418,0.95,2000,1048,2400
uncertainty_greedy,4,0.9,average_set_size,4.082916666666667,4.008704531757632,4.153782228228771,0.95,2000,1048,2400
uncertainty_greedy,4,0.9,mean_acquisition_cost,3.8475,3.8304369130257245,3.8631163831538515,0.95,2000,1048,2400
uncertainty_greedy,4,0.95,source_bit_macro_f1,0.9612168462890773,0.9546744614407807,0.9668317706878249,0.95,2000,1048,2400
uncertainty_greedy,4,0.95,six_way_macro_f1,0.7336431721141743,0.7183714572036436,0.7466860509144652,0.95,2000,1048,2400
uncertainty_greedy,4,0.95,empirical_coverage,0.99875,0.9970710683823581,1.0,0.95,2000,1048,2400
uncertainty_greedy,4,0.95,average_set_size,4.65125,4.585630526834909,4.713679197058419,0.95,2000,1048,2400
uncertainty_greedy,4,0.95,mean_acquisition_cost,3.8475,3.8304369130257245,3.8631163831538515,0.95,2000,1048,2400
uncertainty_greedy,7,0.9,source_bit_macro_f1,0.9760840105313277,0.9709889122606489,0.9805913251791402,0.95,2000,1048,2400
uncertainty_greedy,7,0.9,six_way_macro_f1,0.7550874320922994,0.7420572405187976,0.7664335199438779,0.95,2000,1048,2400
uncertainty_greedy,7,0.9,empirical_coverage,0.9995833333333334,0.9987233498394732,1.0,0.95,2000,1048,2400
uncertainty_greedy,7,0.9,average_set_size,4.644583333333333,4.574118303095937,4.712804012600519,0.95,2000,1048,2400
uncertainty_greedy,7,0.9,mean_acquisition_cost,4.78,4.732858258888369,4.824812995036213,0.95,2000,1048,2400
uncertainty_greedy,7,0.95,source_bit_macro_f1,0.9760840105313277,0.9709889122606489,0.9805913251791402,0.95,2000,1048,2400
uncertainty_greedy,7,0.95,six_way_macro_f1,0.7550874320922994,0.7420572405187976,0.7664335199438779,0.95,2000,1048,2400
uncertainty_greedy,7,0.95,empirical_coverage,0.9995833333333334,0.9987233498394732,1.0,0.95,2000,1048,2400
uncertainty_greedy,7,0.95,average_set_size,4.644583333333333,4.574118303095937,4.712804012600519,0.95,2000,1048,2400
uncertainty_greedy,7,0.95,mean_acquisition_cost,4.78,4.732858258888369,4.824812995036213,0.95,2000,1048,2400
visual_first,1,0.9,source_bit_macro_f1,0.6640874267606941,0.6473607300690004,0.6797369572024845,0.95,2000,1048,2400
visual_first,1,0.9,six_way_macro_f1,0.36660513555726215,0.3462822628647049,0.38463754235012293,0.95,2000,1048,2400
visual_first,1,0.9,empirical_coverage,0.8854166666666666,0.8716652542372881,0.8989185812240577,0.95,2000,1048,2400
visual_first,1,0.9,average_set_size,4.06125,3.991889374123745,4.12316802252816,0.95,2000,1048,2400
visual_first,1,0.9,mean_acquisition_cost,1.0,1.0,1.0,0.95,2000,1048,2400
visual_first,1,0.95,source_bit_macro_f1,0.6640874267606941,0.6473607300690004,0.6797369572024845,0.95,2000,1048,2400
visual_first,1,0.95,six_way_macro_f1,0.36660513555726215,0.3462822628647049,0.38463754235012293,0.95,2000,1048,2400
visual_first,1,0.95,empirical_coverage,0.93,0.9189745104746505,0.9409523045261386,0.95,2000,1048,2400
visual_first,1,0.95,average_set_size,4.274583333333333,4.21853972470793,4.32794781911779,0.95,2000,1048,2400
visual_first,1,0.95,mean_acquisition_cost,1.0,1.0,1.0,0.95,2000,1048,2400
visual_first,2,0.9,source_bit_macro_f1,0.7068087682492666,0.6910802844347027,0.7220752468706985,0.95,2000,1048,2400
visual_first,2,0.9,six_way_macro_f1,0.390696929867499,0.37137489607039037,0.4080041402561916,0.95,2000,1048,2400
visual_first,2,0.9,empirical_coverage,0.9095833333333333,0.8972426989169497,0.9220835995465788,0.95,2000,1048,2400
visual_first,2,0.9,average_set_size,3.892916666666667,3.8120712193328035,3.9644061780532756,0.95,2000,1048,2400
visual_first,2,0.9,mean_acquisition_cost,2.0,2.0,2.0,0.95,2000,1048,2400
visual_first,2,0.95,source_bit_macro_f1,0.7068087682492666,0.6910802844347027,0.7220752468706985,0.95,2000,1048,2400
visual_first,2,0.95,six_way_macro_f1,0.390696929867499,0.37137489607039037,0.4080041402561916,0.95,2000,1048,2400
visual_first,2,0.95,empirical_coverage,0.9766666666666667,0.9701236860595595,0.9831973401914402,0.95,2000,1048,2400
visual_first,2,0.95,average_set_size,5.111666666666666,5.056822812601397,5.164868407616295,0.95,2000,1048,2400
visual_first,2,0.95,mean_acquisition_cost,2.0,2.0,2.0,0.95,2000,1048,2400
visual_first,3,0.9,source_bit_macro_f1,0.7423263568018154,0.7276195723347683,0.7562990783035292,0.95,2000,1048,2400
visual_first,3,0.9,six_way_macro_f1,0.40646178756273393,0.38655349024690205,0.42380667891917545,0.95,2000,1048,2400
visual_first,3,0.9,empirical_coverage,0.92875,0.9181279365489892,0.9391162012984512,0.95,2000,1048,2400
visual_first,3,0.9,average_set_size,3.8441666666666667,3.762770363548677,3.918763311591068,0.95,2000,1048,2400
visual_first,3,0.9,mean_acquisition_cost,3.0,3.0,3.0,0.95,2000,1048,2400
visual_first,3,0.95,source_bit_macro_f1,0.7423263568018154,0.7276195723347683,0.7562990783035292,0.95,2000,1048,2400
visual_first,3,0.95,six_way_macro_f1,0.40646178756273393,0.38655349024690205,0.42380667891917545,0.95,2000,1048,2400
visual_first,3,0.95,empirical_coverage,0.9779166666666667,0.971297239474592,0.9835031130047919,0.95,2000,1048,2400
visual_first,3,0.95,average_set_size,4.931666666666667,4.871118886769319,4.989575727904484,0.95,2000,1048,2400
visual_first,3,0.95,mean_acquisition_cost,3.0,3.0,3.0,0.95,2000,1048,2400
visual_first,4,0.9,source_bit_macro_f1,0.746399106729989,0.7317313636486993,0.7598897702757641,0.95,2000,1048,2400
visual_first,4,0.9,six_way_macro_f1,0.4086107866858784,0.3893156211760782,0.4262531180865759,0.95,2000,1048,2400
visual_first,4,0.9,empirical_coverage,0.9604166666666667,0.9521051386595101,0.9678900064408696,0.95,2000,1048,2400
visual_first,4,0.9,average_set_size,4.373333333333333,4.297167879515438,4.445058959006799,0.95,2000,1048,2400
visual_first,4,0.9,mean_acquisition_cost,4.0,4.0,4.0,0.95,2000,1048,2400
visual_first,4,0.95,source_bit_macro_f1,0.746399106729989,0.7317313636486993,0.7598897702757641,0.95,2000,1048,2400
visual_first,4,0.95,six_way_macro_f1,0.4086107866858784,0.3893156211760782,0.4262531180865759,0.95,2000,1048,2400
visual_first,4,0.95,empirical_coverage,0.9808333333333333,0.9749589142489148,0.986181193625029,0.95,2000,1048,2400
visual_first,4,0.95,average_set_size,4.8625,4.794051750984828,4.927746113533427,0.95,2000,1048,2400
visual_first,4,0.95,mean_acquisition_cost,4.0,4.0,4.0,0.95,2000,1048,2400
visual_first,7,0.9,source_bit_macro_f1,0.9945310972449599,0.9920802884126384,0.9966753989779944,0.95,2000,1048,2400
visual_first,7,0.9,six_way_macro_f1,0.7697286824384438,0.7573132627672257,0.7812631955653211,0.95,2000,1048,2400
visual_first,7,0.9,empirical_coverage,0.99875,0.9971167901457942,1.0,0.95,2000,1048,2400
visual_first,7,0.9,average_set_size,4.515416666666667,4.441157475490196,4.590373477809399,0.95,2000,1048,2400
visual_first,7,0.9,mean_acquisition_cost,6.0,6.0,6.0,0.95,2000,1048,2400
visual_first,7,0.95,source_bit_macro_f1,0.9945310972449599,0.9920802884126384,0.9966753989779944,0.95,2000,1048,2400
visual_first,7,0.95,six_way_macro_f1,0.7697286824384438,0.7573132627672257,0.7812631955653211,0.95,2000,1048,2400
visual_first,7,0.95,empirical_coverage,0.99875,0.9971167901457942,1.0,0.95,2000,1048,2400
visual_first,7,0.95,average_set_size,4.515416666666667,4.441157475490196,4.590373477809399,0.95,2000,1048,2400
visual_first,7,0.95,mean_acquisition_cost,6.0,6.0,6.0,0.95,2000,1048,2400
