ablation_id,evaluation_split,augmented_max,augmented_mean,canonical_max,canonical_mean,canonical_minus_augmented_mean,comparison_average_set_size,comparison_coverage,comparison_mean_acquisition_cost,comparison_six_way_macro_f1,comparison_source_bit_macro_f1,controller_latency_ms_mean,maximum_budget,measured_examples,metric,normalized_latency_mean,reference_average_set_size,reference_coverage,reference_mean_acquisition_cost,reference_minus_comparison_average_set_size,reference_minus_comparison_coverage,reference_minus_comparison_mean_acquisition_cost,reference_minus_comparison_six_way_macro_f1,reference_minus_comparison_source_bit_macro_f1,reference_six_way_macro_f1,reference_source_bit_macro_f1,row_count,target_coverage,total_generation_latency_ms_mean
no_semantic_match,val,,,,,,1.9650997150997151,0.8803418803418803,1.9978632478632479,0.7024804898967383,0.9132620928191626,,2,,,,2.690883190883191,0.9031339031339032,1.9985754985754987,0.7257834757834758,0.02279202279202286,0.0007122507122507837,0.004777810934459503,0.03665333824878525,0.7072583008311978,0.9499154310679478,1404,0.95,
no_semantic_match,val,,,,,,1.6787749287749287,0.7913105413105413,2.9038461538461537,0.7522626143552998,0.9336629266448014,,3,,,,1.9024216524216524,0.8133903133903134,2.990740740740741,0.22364672364672367,0.022079772079772075,0.08689458689458718,0.030588776085092473,0.039232354984009454,0.7828513904403923,0.9728952816288109,1404,0.9,
no_semantic_match,val,,,,,,1.8653846153846154,0.8725071225071225,2.9038461538461537,0.7522626143552998,0.9336629266448014,,3,,,,2.7037037037037037,0.8974358974358975,2.990740740740741,0.8383190883190883,0.024928774928774988,0.08689458689458718,0.030588776085092473,0.039232354984009454,0.7828513904403923,0.9728952816288109,1404,0.95,
no_semantic_match,val,,,,,,1.6025641025641026,0.7962962962962963,3.70014245014245,0.7996748272530022,0.9463940979169679,,4,,,,1.8183760683760684,0.8069800569800569,3.8732193732193734,0.2158119658119657,0.010683760683760646,0.17307692307692335,0.006790514361075806,0.038065172551984494,0.806465341614078,0.9844592704689524,1404,0.9,
no_semantic_match,val,,,,,,2.047008547008547,0.9009971509971509,3.70014245014245,0.7996748272530022,0.9463940979169679,,4,,,,2.777065527065527,0.8881766381766382,3.8732193732193734,0.7300569800569803,-0.012820512820512775,0.17307692307692335,0.006790514361075806,0.038065172551984494,0.806465341614078,0.9844592704689524,1404,0.95,
no_semantic_match,val,,,,,,1.5462962962962963,0.8034188034188035,4.817663817663818,0.8226872107215372,0.9535902415203387,,7,,,,1.7542735042735043,0.8162393162393162,5.061253561253562,0.20797720797720798,0.012820512820512775,0.2435897435897436,0.02660886472499402,0.041254034030314024,0.8492960754465312,0.9948442755506527,1404,0.9,
no_semantic_match,val,,,,,,2.0235042735042734,0.9195156695156695,4.817663817663818,0.8226872107215372,0.9535902415203387,,7,,,,3.572649572649573,0.8867521367521367,5.061253561253562,1.5491452991452994,-0.03276353276353283,0.2435897435897436,0.02660886472499402,0.041254034030314024,0.8492960754465312,0.9948442755506527,1404,0.95,
no_relation_probe,val,,,,,,2.5975783475783474,0.8703703703703703,1.0,0.5588231452298791,0.8929431332786611,,1,,,,2.5947293447293447,0.8625356125356125,1.0,-0.002849002849002691,-0.007834757834757844,0.0,0.020811893126384984,0.00513739515749978,0.5796350383562641,0.8980805284361609,1404,0.9,
no_relation_probe,val,,,,,,3.4537037037037037,0.9259259259259259,1.0,0.5588231452298791,0.8929431332786611,,1,,,,3.0035612535612537,0.9131054131054132,1.0,-0.45014245014245,-0.012820512820512775,0.0,0.020811893126384984,0.00513739515749978,0.5796350383562641,0.8980805284361609,1404,0.95,
no_relation_probe,val,,,,,,2.3034188034188032,0.8504273504273504,1.9957264957264957,0.6983371876375258,0.9479331114021209,,2,,,,2.1253561253561255,0.8376068376068376,1.9985754985754987,-0.17806267806267773,-0.012820512820512775,0.002849002849002913,0.008921113193671948,0.0019823196658269593,0.7072583008311978,0.9499154310679478,1404,0.9,
no_relation_probe,val,,,,,,3.2300569800569803,0.9102564102564102,1.9957264957264957,0.6983371876375258,0.9479331114021209,,2,,,,2.690883190883191,0.9031339031339032,1.9985754985754987,-0.5391737891737893,-0.00712250712250706,0.002849002849002913,0.008921113193671948,0.0019823196658269593,0.7072583008311978,0.9499154310679478,1404,0.95,
no_relation_probe,val,,,,,,2.2934472934472936,0.8475783475783476,2.9337606837606836,0.7629104337673919,0.9720581653397411,,3,,,,1.9024216524216524,0.8133903133903134,2.990740740740741,-0.3910256410256412,-0.03418803418803418,0.05698005698005737,0.019940956673000443,0.0008371162890697947,0.7828513904403923,0.9728952816288109,1404,0.9,
no_relation_probe,val,,,,,,3.0163817663817665,0.8931623931623932,2.9337606837606836,0.7629104337673919,0.9720581653397411,,3,,,,2.7037037037037037,0.8974358974358975,2.990740740740741,-0.31267806267806275,0.004273504273504258,0.05698005698005737,0.019940956673000443,0.0008371162890697947,0.7828513904403923,0.9728952816288109,1404,0.95,
no_relation_probe,val,,,,,,2.242877492877493,0.8226495726495726,3.7414529914529915,0.8095983086079546,0.9854292564169107,,4,,,,1.8183760683760684,0.8069800569800569,3.8732193732193734,-0.4245014245014247,-0.015669515669515688,0.1317663817663819,-0.0031329669938765514,-0.000969985947958274,0.806465341614078,0.9844592704689524,1404,0.9,
no_relation_probe,val,,,,,,4.267806267806268,1.0,3.7414529914529915,0.8095983086079546,0.9854292564169107,,4,,,,2.777065527065527,0.8881766381766382,3.8732193732193734,-1.490740740740741,-0.11182336182336183,0.1317663817663819,-0.0031329669938765514,-0.000969985947958274,0.806465341614078,0.9844592704689524,1404,0.95,
no_relation_probe,val,,,,,,2.3824786324786325,0.8425925925925926,4.863247863247863,0.8381157034657342,0.9941653613553895,,7,,,,1.7542735042735043,0.8162393162393162,5.061253561253562,-0.6282051282051282,-0.026353276353276334,0.19800569800569878,0.011180371980797021,0.0006789141952632249,0.8492960754465312,0.9948442755506527,1404,0.9,
no_relation_probe,val,,,,,,4.118233618233618,1.0,4.863247863247863,0.8381157034657342,0.9941653613553895,,7,,,,3.572649572649573,0.8867521367521367,5.061253561253562,-0.5455840455840453,-0.11324786324786329,0.19800569800569878,0.011180371980797021,0.0006789141952632249,0.8492960754465312,0.9948442755506527,1404,0.95,
no_signature_regression,val,,,,,,2.8055555555555554,0.8682336182336182,1.0,0.5399446560980782,0.8819073805974914,,1,,,,2.5947293447293447,0.8625356125356125,1.0,-0.21082621082621067,-0.005698005698005715,0.0,0.039690382258185886,0.01617314783866952,0.5796350383562641,0.8980805284361609,1404,0.9,
no_signature_regression,val,,,,,,3.8205128205128207,0.957977207977208,1.0,0.5399446560980782,0.8819073805974914,,1,,,,3.0035612535612537,0.9131054131054132,1.0,-0.816951566951567,-0.04487179487179482,0.0,0.039690382258185886,0.01617314783866952,0.5796350383562641,0.8980805284361609,1404,0.95,
no_signature_regression,val,,,,,,2.6403133903133904,0.8511396011396012,1.9992877492877492,0.704354798034163,0.9480710136557553,,2,,,,2.1253561253561255,0.8376068376068376,1.9985754985754987,-0.5149572649572649,-0.013532763532763559,-0.0007122507122505617,0.0029035027970347738,0.001844417412192545,0.7072583008311978,0.9499154310679478,1404,0.9,
no_signature_regression,val,,,,,,3.2321937321937324,0.9045584045584045,1.9992877492877492,0.704354798034163,0.9480710136557553,,2,,,,2.690883190883191,0.9031339031339032,1.9985754985754987,-0.5413105413105415,-0.0014245014245013454,-0.0007122507122505617,0.0029035027970347738,0.001844417412192545,0.7072583008311978,0.9499154310679478,1404,0.95,
no_signature_regression,val,,,,,,2.4245014245014245,0.8425925925925926,2.6118233618233617,0.7743091069141969,0.9702737342000244,,3,,,,1.9024216524216524,0.8133903133903134,2.990740740740741,-0.5220797720797721,-0.029202279202279136,0.3789173789173792,0.00854228352619546,0.002621547428786508,0.7828513904403923,0.9728952816288109,1404,0.9,
no_signature_regression,val,,,,,,3.782763532763533,0.9038461538461539,2.6118233618233617,0.7743091069141969,0.9702737342000244,,3,,,,2.7037037037037037,0.8974358974358975,2.990740740740741,-1.0790598290598292,-0.0064102564102563875,0.3789173789173792,0.00854228352619546,0.002621547428786508,0.7828513904403923,0.9728952816288109,1404,0.95,
no_signature_regression,val,,,,,,2.3653846153846154,0.8390313390313391,3.4743589743589745,0.8045135025521497,0.9826157454186438,,4,,,,1.8183760683760684,0.8069800569800569,3.8732193732193734,-0.5470085470085471,-0.03205128205128216,0.3988603988603989,0.0019518390619283066,0.0018435250503086031,0.806465341614078,0.9844592704689524,1404,0.9,
no_signature_regression,val,,,,,,4.355413105413105,0.9992877492877493,3.4743589743589745,0.8045135025521497,0.9826157454186438,,4,,,,2.777065527065527,0.8881766381766382,3.8732193732193734,-1.5783475783475782,-0.11111111111111116,0.3988603988603989,0.0019518390619283066,0.0018435250503086031,0.806465341614078,0.9844592704689524,1404,0.95,
no_signature_regression,val,,,,,,2.450854700854701,0.8425925925925926,4.045584045584046,0.8397470443491297,0.9927307260640594,,7,,,,1.7542735042735043,0.8162393162393162,5.061253561253562,-0.6965811965811968,-0.026353276353276334,1.015669515669516,0.009549031097401461,0.002113549486593258,0.8492960754465312,0.9948442755506527,1404,0.9,
no_signature_regression,val,,,,,,4.264245014245014,1.0,4.045584045584046,0.8397470443491297,0.9927307260640594,,7,,,,3.572649572649573,0.8867521367521367,5.061253561253562,-0.6915954415954411,-0.11324786324786329,1.015669515669516,0.009549031097401461,0.002113549486593258,0.8492960754465312,0.9948442755506527,1404,0.95,
shared_vs_independent_heads,val,,,,,,2.3233618233618234,0.8525641025641025,0.9992877492877493,0.537842459145396,0.8927588044343832,,1,,,,2.5947293447293447,0.8625356125356125,1.0,0.2713675213675213,0.009971509971509973,0.0007122507122506727,0.0417925792108681,0.005321724001777772,0.5796350383562641,0.8980805284361609,1404,0.9,
shared_vs_independent_heads,val,,,,,,2.719373219373219,0.9558404558404558,0.9992877492877493,0.537842459145396,0.8927588044343832,,1,,,,3.0035612535612537,0.9131054131054132,1.0,0.2841880341880345,-0.042735042735042694,0.0007122507122506727,0.0417925792108681,0.005321724001777772,0.5796350383562641,0.8980805284361609,1404,0.95,
shared_vs_independent_heads,val,,,,,,1.7378917378917378,0.8198005698005698,1.9985754985754987,0.7097646721576484,0.9497141272967632,,2,,,,2.1253561253561255,0.8376068376068376,1.9985754985754987,0.3874643874643877,0.017806267806267817,0.0,-0.002506371326450596,0.0002013037711846577,0.7072583008311978,0.9499154310679478,1404,0.9,
shared_vs_independent_heads,val,,,,,,2.4344729344729346,0.9173789173789174,1.9985754985754987,0.7097646721576484,0.9497141272967632,,2,,,,2.690883190883191,0.9031339031339032,1.9985754985754987,0.2564102564102564,-0.014245014245014231,0.0,-0.002506371326450596,0.0002013037711846577,0.7072583008311978,0.9499154310679478,1404,0.95,
shared_vs_independent_heads,val,,,,,,1.6146723646723646,0.8034188034188035,2.988603988603989,0.7854494617107814,0.9765530063196204,,3,,,,1.9024216524216524,0.8133903133903134,2.990740740740741,0.28774928774928776,0.009971509971509973,0.002136752136752129,-0.002598071270389135,-0.003657724690809494,0.7828513904403923,0.9728952816288109,1404,0.9,
shared_vs_independent_heads,val,,,,,,2.358974358974359,0.9024216524216524,2.988603988603989,0.7854494617107814,0.9765530063196204,,3,,,,2.7037037037037037,0.8974358974358975,2.990740740740741,0.3447293447293447,-0.004985754985754931,0.002136752136752129,-0.002598071270389135,-0.003657724690809494,0.7828513904403923,0.9728952816288109,1404,0.95,
shared_vs_independent_heads,val,,,,,,1.566951566951567,0.8084045584045584,3.8176638176638176,0.8122918582864759,0.9860576040081209,,4,,,,1.8183760683760684,0.8069800569800569,3.8732193732193734,0.25142450142450135,-0.0014245014245014564,0.0555555555555558,-0.005826516672397863,-0.001598333539168495,0.806465341614078,0.9844592704689524,1404,0.9,
shared_vs_independent_heads,val,,,,,,2.4800569800569803,0.9116809116809117,3.8176638176638176,0.8122918582864759,0.9860576040081209,,4,,,,2.777065527065527,0.8881766381766382,3.8732193732193734,0.29700854700854684,-0.023504273504273532,0.0555555555555558,-0.005826516672397863,-0.001598333539168495,0.806465341614078,0.9844592704689524,1404,0.95,
shared_vs_independent_heads,val,,,,,,1.7492877492877492,0.8269230769230769,4.7898860398860394,0.8497348435039216,0.9926697884149056,,7,,,,1.7542735042735043,0.8162393162393162,5.061253561253562,0.004985754985755042,-0.010683760683760646,0.2713675213675222,-0.00043876805739040403,0.002174487135747083,0.8492960754465312,0.9948442755506527,1404,0.9,
shared_vs_independent_heads,val,,,,,,2.4245014245014245,0.9009971509971509,4.7898860398860394,0.8497348435039216,0.9926697884149056,,7,,,,3.572649572649573,0.8867521367521367,5.061253561253562,1.1481481481481484,-0.014245014245014231,0.2713675213675222,-0.00043876805739040403,0.002174487135747083,0.8492960754465312,0.9948442755506527,1404,0.95,
global_vs_per_budget_aps,val,,,,,,3.4074074074074074,0.9615384615384616,1.0,0.5796350383562641,0.8980805284361609,,1,,,,2.5947293447293447,0.8625356125356125,1.0,-0.8126780626780628,-0.09900284900284906,0.0,0.0,0.0,0.5796350383562641,0.8980805284361609,1404,0.9,
global_vs_per_budget_aps,val,,,,,,4.898860398860399,0.9971509971509972,1.0,0.5796350383562641,0.8980805284361609,,1,,,,3.0035612535612537,0.9131054131054132,1.0,-1.8952991452991452,-0.08404558404558404,0.0,0.0,0.0,0.5796350383562641,0.8980805284361609,1404,0.95,
global_vs_per_budget_aps,val,,,,,,2.7784900284900287,0.9109686609686609,1.9985754985754987,0.7072583008311978,0.9499154310679478,,2,,,,2.1253561253561255,0.8376068376068376,1.9985754985754987,-0.6531339031339032,-0.07336182336182329,0.0,0.0,0.0,0.7072583008311978,0.9499154310679478,1404,0.9,
global_vs_per_budget_aps,val,,,,,,4.489316239316239,0.9985754985754985,1.9985754985754987,0.7072583008311978,0.9499154310679478,,2,,,,2.690883190883191,0.9031339031339032,1.9985754985754987,-1.7984330484330484,-0.09544159544159536,0.0,0.0,0.0,0.7072583008311978,0.9499154310679478,1404,0.95,
global_vs_per_budget_aps,val,,,,,,2.4608262108262107,0.8881766381766382,2.990740740740741,0.7828513904403923,0.9728952816288109,,3,,,,1.9024216524216524,0.8133903133903134,2.990740740740741,-0.5584045584045583,-0.07478632478632474,0.0,0.0,0.0,0.7828513904403923,0.9728952816288109,1404,0.9,
global_vs_per_budget_aps,val,,,,,,4.312678062678063,0.9992877492877493,2.990740740740741,0.7828513904403923,0.9728952816288109,,3,,,,2.7037037037037037,0.8974358974358975,2.990740740740741,-1.608974358974359,-0.10185185185185186,0.0,0.0,0.0,0.7828513904403923,0.9728952816288109,1404,0.95,
global_vs_per_budget_aps,val,,,,,,2.257122507122507,0.8703703703703703,3.8732193732193734,0.806465341614078,0.9844592704689524,,4,,,,1.8183760683760684,0.8069800569800569,3.8732193732193734,-0.4387464387464386,-0.06339031339031342,0.0,0.0,0.0,0.806465341614078,0.9844592704689524,1404,0.9,
global_vs_per_budget_aps,val,,,,,,4.1581196581196584,1.0,3.8732193732193734,0.806465341614078,0.9844592704689524,,4,,,,2.777065527065527,0.8881766381766382,3.8732193732193734,-1.3810541310541313,-0.11182336182336183,0.0,0.0,0.0,0.806465341614078,0.9844592704689524,1404,0.95,
global_vs_per_budget_aps,val,,,,,,2.0982905982905984,0.8703703703703703,5.061253561253562,0.8492960754465312,0.9948442755506527,,7,,,,1.7542735042735043,0.8162393162393162,5.061253561253562,-0.3440170940170941,-0.054131054131054124,0.0,0.0,0.0,0.8492960754465312,0.9948442755506527,1404,0.9,
global_vs_per_budget_aps,val,,,,,,4.0747863247863245,0.9985754985754985,5.061253561253562,0.8492960754465312,0.9948442755506527,,7,,,,3.572649572649573,0.8867521367521367,5.061253561253562,-0.5021367521367517,-0.11182336182336183,0.0,0.0,0.0,0.8492960754465312,0.9948442755506527,1404,0.95,
pass_count_vs_latency,val,,,,,,,,,,,1.33452941,7,100,,15.393336592350245,,,,,,,,,,,,0.9,6643.293032646179
gru_canonical_vs_permutation_augmentation,val,0.3777058173995465,0.013428197810394858,0.16040160693228245,0.025850859281380603,0.012422661470985745,,,,,,,,,bit_l1_drift,,,,,,,,,,,,,,
gru_canonical_vs_permutation_augmentation,val,0.2522284981725526,0.04246403047746334,0.2054513199429648,0.0768359756541459,0.034371945176682565,,,,,,,,,hidden_relative_l2_drift,,,,,,,,,,,,,,
gru_canonical_vs_permutation_augmentation,val,0.053683257733071185,0.0007286613531623699,0.01191950291827495,0.0005861230718615937,-0.00014253828130077618,,,,,,,,,js_drift,,,,,,,,,,,,,,
gru_canonical_vs_permutation_augmentation,val,1.0,0.07216296296296297,1.0,0.08521851851851853,0.013055555555555556,,,,,,,,,set_disagreement,,,,,,,,,,,,,,
